Publisher Sales,,,,,,,,,,,31 March 2025,,,
,,,,,,,,,,,,,,
CLIC BCoW,,,,,,,,,,, 1 / 1,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,CLLC\KNKADMIN,,,
,,,,,,,,,,,,,,
Report Filters: Start Date: 01/03/25 End Date: 31/03/25,,,,,,,,,,,,,,
Imprint,Product No.,Product Description,,Customer,Pub Date,Pub Price,Current Inventory,Quantity,Gross Value,Net Value,,Sales Discount,Pay-to Publisher,BCW Commission
,,,,,,,,,,,,,,
ATEB1 Atebol,,,,,,,,,,,,,,
Atebol,9781801063357,Y GECO A'R ECO / THE GECKO AND THE ECH,,TEGANNAU ALBATROS TOYS,30/01/2024,7.99,70,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063364,BRWYDR Y BWYSTFIL (BWYSTFTIL A'R BE,,CHEPSTOW BOOKSHOP,12/03/2024,7.99,145,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063364,BRWYDR Y BWYSTFIL (BWYSTFTIL A'R BE,,WATERSTONE'S BOOK HUB-SORTER,12/03/2024,7.99,145,1,7.99,5.19,,35.00,4.28,0.91
Atebol,9781801063364,BRWYDR Y BWYSTFIL (BWYSTFTIL A'R BE,,AWEN MENAI,12/03/2024,7.99,145,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063364,BRWYDR Y BWYSTFIL (BWYSTFTIL A'R BE,,CYFOES LLANDEILO,12/03/2024,7.99,145,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063364,BRWYDR Y BWYSTFIL (BWYSTFTIL A'R BE,,SIOP SIAN,12/03/2024,7.99,145,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063371,Ni a Nhw  ,,CHEPSTOW BOOKSHOP,02/12/2024,7.99,119,10,79.90,53.27,,33.33,43.89,9.38
Atebol,9781801063371,Ni a Nhw  ,,J S PETERS & SON,02/12/2024,7.99,119,4,31.96,21.31,,33.33,17.56,3.75
Atebol,9781801063371,Ni a Nhw  ,,J S PETERS & SON,02/12/2024,7.99,119,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063371,Ni a Nhw  ,,SAIN - SIOP NA-NOG,02/12/2024,7.99,119,5,39.95,26.63,,33.33,21.94,4.69
Atebol,9781801063371,Ni a Nhw  ,,SAIN - SIOP NA-NOG,02/12/2024,7.99,119,4,31.96,21.31,,33.33,17.56,3.75
Atebol,9781801063371,Ni a Nhw  ,,PALAS PRINT,02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,SAIN - SIOP NA-NOG,02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,LLAWN CARIAD,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,SAIN - SIOP NA-NOG,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,SIOP Y PENTAN,02/12/2024,7.99,119,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063371,Ni a Nhw  ,,J S PETERS & SON,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,CHEPSTOW BOOKSHOP,02/12/2024,7.99,119,4,31.96,21.31,,33.33,17.56,3.75
Atebol,9781801063371,Ni a Nhw  ,,GRIFFIN BOOKS,02/12/2024,7.99,119,10,79.90,53.27,,33.33,43.89,9.38
Atebol,9781801063371,Ni a Nhw  ,,AWEN MEIRION,02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,PEN'RALLT GALLERY BOOKSHOP,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,DEBBIE'S JEWELLERS & GIFTWARE,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,ELFAIR,02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,SIOP OGWEN,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,SIOP SIAN,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,GWISGO BOOKWORM,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,CANT A MIL,02/12/2024,7.99,119,4,31.96,21.31,,33.33,17.56,3.75
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,ADRAN BLANT (HOME DELIVERY),02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,PEN'RALLT GALLERY BOOKSHOP,02/12/2024,7.99,119,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063371,Ni a Nhw  ,,SIOP SIWAN,02/12/2024,7.99,119,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063371,Ni a Nhw  ,,LLYFRGELL GENEDLAETHOL CYMRU,02/12/2024,7.99,119,-2,-15.98,-10.66,,33.29,-8.78,-1.88
Atebol,9781801063371,Ni a Nhw  ,,TEGANNAU ALBATROS TOYS,02/12/2024,7.99,119,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063371,Ni a Nhw  ,,TEGANNAU ALBATROS TOYS,02/12/2024,7.99,119,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063371,Ni a Nhw  ,,SIOP EIFIONYDD (LLYFRAU),02/12/2024,7.99,119,-2,-15.98,-10.65,,33.33,-8.78,-1.87
Atebol,9781801063371,Ni a Nhw  ,,SIOP YR HEN BOST,02/12/2024,7.99,119,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063371,Ni a Nhw  ,,WATERSTONE'S BOOK HUB-SORTER,02/12/2024,7.99,119,-1,-7.99,-5.19,,35.00,-4.28,-0.91
Atebol,9781801063371,Ni a Nhw  ,,SIOP CLWYD,02/12/2024,7.99,119,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,CABAN,28/03/2024,8.99,58,5,44.95,29.97,,33.33,24.70,5.27
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,AMAZON,28/03/2024,8.99,58,1,8.99,5.66,,37.00,4.66,1.00
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,Llên Llŷn,28/03/2024,8.99,58,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,SIOP EIFIONYDD (LLYFRAU),28/03/2024,8.99,58,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,CWTSH GLOYN,28/03/2024,8.99,58,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,BYS A BAWD,28/03/2024,8.99,58,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,PEN'RALLT GALLERY BOOKSHOP,28/03/2024,8.99,58,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,SIOP SIAN,28/03/2024,8.99,58,16,143.84,95.90,,33.33,79.02,16.88
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,SIOP INC,28/03/2024,8.99,58,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801063388,DOSBARTH MISS PRYDDERCH: Y SEITHFED,,CWTSH GLOYN,28/03/2024,8.99,58,-1,-8.99,-5.99,,33.33,-4.94,-1.05
Atebol,9781801063395,ROBOT-GI,,J S PETERS & SON,19/03/2024,9.99,81,1,9.99,6.66,,33.33,5.49,1.17
Atebol,9781801063395,ROBOT-GI,,ELFAIR,19/03/2024,9.99,81,1,9.99,6.66,,33.33,5.49,1.17
Atebol,9781801063395,ROBOT-GI,,SIOP INC,19/03/2024,9.99,81,2,19.98,13.32,,33.33,10.98,2.34
Atebol,9781801063395,ROBOT-GI,,SEAWAYS BOOKSHOP,19/03/2024,9.99,81,-1,-9.99,-6.66,,33.33,-5.49,-1.17
Atebol,9781801063401,"BLE WYT TI, BWCI BO? WHERE ARE YOU,",,ELFAIR,14/11/2023,7.99,122,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063401,"BLE WYT TI, BWCI BO? WHERE ARE YOU,",,SIOP INC,14/11/2023,7.99,122,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063401,"BLE WYT TI, BWCI BO? WHERE ARE YOU,",,TEGANNAU ALBATROS TOYS,14/11/2023,7.99,122,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801063401,"BLE WYT TI, BWCI BO? WHERE ARE YOU,",,CWPWRDD CORNEL-AM,14/11/2023,7.99,122,-2,-15.98,-10.65,,33.33,-8.78,-1.87
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,AMAZON,21/11/2023,8.99,47,1,8.99,5.66,,37.00,4.66,1.00
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,VICTORIA BOOKSHOP LIMITED,21/11/2023,8.99,47,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,J S PETERS & SON,21/11/2023,8.99,47,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,AERON BOOKSELLERS,21/11/2023,8.99,47,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,CWTSH GLOYN,21/11/2023,8.99,47,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,STYLEGARDENS LTD,21/11/2023,8.99,47,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,CABAN,21/11/2023,8.99,47,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,BYS A BAWD,21/11/2023,8.99,47,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801063418,DYSGU GYDA SALI MALI: SWYDDI,,TEGANNAU ALBATROS TOYS,21/11/2023,8.99,47,-1,-8.99,-5.99,,33.33,-4.94,-1.05
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you for the Little Things,,VICTORIA BOOKSHOP LIMITED,25/02/2025,7.99,257,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,ELFAIR,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,J S PETERS & SON,25/02/2025,7.99,257,8,63.92,42.62,,33.33,35.12,7.50
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you for the Little Things,,MERTHYR TYDFIL COUNTY BOROUGH COUNCIL,25/02/2025,7.99,257,1,7.99,6.79,,15.00,4.39,2.40
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,HAY CASTLE TRADING LTD,25/02/2025,7.99,257,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,CABAN,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,J S PETERS & SON,25/02/2025,7.99,257,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,PALAS PRINT,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,JNH SWANSEA LTD,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you for the Little Things,,VICTORIA BOOKSHOP LIMITED,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,SAIN - SIOP NA-NOG,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,SAIN - SIOP NA-NOG,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,FFYNNON HOMESTORE,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,J S PETERS & SON,25/02/2025,7.99,257,9,71.91,47.94,,33.33,39.50,8.44
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,INC (LLYFRGELL),25/02/2025,7.99,257,6,47.94,31.96,,33.33,26.34,5.62
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,SIOP OGWEN,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,CYFOES LLANDEILO,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,SIOP EIFIONYDD (LLYFRAU),25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,CANT A MIL,25/02/2025,7.99,257,15,119.85,79.90,,33.33,65.84,14.06
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,CWTSH GLOYN,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,AWEN MEIRION,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,J S PETERS & SON,25/02/2025,7.99,257,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,BROWSERS BOOKSHOP,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,LLYFRGELL GENEDLAETHOL CYMRU,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,CANT A MIL,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,THE GOLDEN SHEAF GALLERY LTD,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,ELFAIR,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,NO1 HIGH STREET,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,SIOP CLWYD,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,SIOP INC,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,LITERARY CAT BOOKS,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,ELFAIR,25/02/2025,7.99,257,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you for the Little Things,,GIGGLES,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,STYLEGARDENS LTD,25/02/2025,7.99,257,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you for the Little Things,,THE CATHEDRAL BOOKSHOP,25/02/2025,7.99,257,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063425,Diolch am y Pethau Bychan / Thank you...,,AWEN MEIRION,25/02/2025,7.99,257,6,47.94,31.96,,33.33,26.34,5.62
Atebol,9781801063432,NAIN-GU-SAWRWS / GRANNYSAURUS,,AMAZON,10/10/2023,7.99,153,7,55.93,35.21,,37.05,29.01,6.20
Atebol,9781801063432,NAIN-GU-SAWRWS / GRANNYSAURUS,,DDRAIG AUR/GOLDEN DRAGON,10/10/2023,7.99,153,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801063432,NAIN-GU-SAWRWS / GRANNYSAURUS,,J S PETERS & SON,10/10/2023,7.99,153,7,55.93,37.29,,33.33,30.73,6.56
Atebol,9781801063432,NAIN-GU-SAWRWS / GRANNYSAURUS,,AWEN MENAI,10/10/2023,7.99,153,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063432,NAIN-GU-SAWRWS / GRANNYSAURUS,,SAIN - SIOP NA-NOG,10/10/2023,7.99,153,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801063432,NAIN-GU-SAWRWS / GRANNYSAURUS,,GARDNERS BOOKS LTD,10/10/2023,7.99,153,1,7.99,5.19,,35.00,4.28,0.91
Atebol,9781801063456,ANGHENFIL YN GALW-DARLLEN YN WELL,,AMAZON,20/09/2023,7.99,2,1,7.99,5.03,,37.00,4.14,0.89
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,BOOKS ETC LTD,03/06/2023,34.99,0,1,34.99,20.99,,40.00,17.30,3.69
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,SAIN - SIOP NA-NOG,03/06/2023,34.99,0,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,SIOP CWLWM,03/06/2023,34.99,0,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,SIOP Y SISWRN,03/06/2023,34.99,0,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,BOOKS ETC LTD,03/06/2023,34.99,0,1,34.99,20.99,,40.00,17.30,3.69
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,SIOP Y PENTAN HOME DELIVERY,03/06/2023,34.99,0,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,CANT A MIL,03/06/2023,34.99,0,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,CANT A MIL,03/06/2023,34.99,0,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,NO1 HIGH STREET,03/06/2023,34.99,0,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,SIOP Y SISWRN,03/06/2023,34.99,0,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063487,LLYFRAU HWYL MAGI ANN - CAM DOLI,,SIOP Y SISWRN,03/06/2023,34.99,0,7,244.93,163.29,,33.33,134.55,28.74
Atebol,9781801063494,MAGI ANN : CAM 2 LLYFRAU DOLI,,SAIN - SIOP NA-NOG,31/05/2023,3.99,125,1,3.99,2.66,,33.33,2.19,0.47
Atebol,9781801063494,MAGI ANN : CAM 2 LLYFRAU DOLI,,SIOP INC,31/05/2023,3.99,125,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063524,YN YR ARDD : CAM 2 LLYFRAU DOLI,,SAIN - SIOP NA-NOG,31/05/2023,3.99,135,1,3.99,2.66,,33.33,2.19,0.47
Atebol,9781801063524,YN YR ARDD : CAM 2 LLYFRAU DOLI,,SIOP INC,31/05/2023,3.99,135,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063531,GWENYN YN YR ARDD : CAM 2 LLYF DOLI,,SAIN - SIOP NA-NOG,31/05/2023,3.99,138,1,3.99,2.66,,33.33,2.19,0.47
Atebol,9781801063531,GWENYN YN YR ARDD : CAM 2 LLYF DOLI,,GARDNERS BOOKS LTD,31/05/2023,3.99,138,1,3.99,2.59,,35.00,2.13,0.46
Atebol,9781801063562,PARTI YN Y TY : CAM 2 LLYFRAU DOLI,,SIOP INC,31/05/2023,3.99,154,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063586,TEDI A PERO : CAM 2 LLYFRAU DOLI,,SIOP INC,31/05/2023,3.99,162,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,SAIN - SIOP NA-NOG,16/07/2023,34.99,14,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,SIOP CWLWM,16/07/2023,34.99,14,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,SIOP Y SISWRN,16/07/2023,34.99,14,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,SIOP Y PENTAN HOME DELIVERY,16/07/2023,34.99,14,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,CANT A MIL,16/07/2023,34.99,14,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,AWEN MENAI,16/07/2023,34.99,14,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,NO1 HIGH STREET,16/07/2023,34.99,14,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,SIOP Y SISWRN,16/07/2023,34.99,14,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063593,LLYFRAU HWYL MAGI ANN - CAM TEDI,,SIOP Y SISWRN,16/07/2023,34.99,14,8,279.92,186.62,,33.33,153.77,32.85
Atebol,9781801063609,WEL WEL WEL - HWYL MAGI ANN,,SIOP INC,21/07/2023,3.99,169,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063616,DEWCH I CHWARAE - HWYL MAGI ANN,,SIOP INC,21/07/2023,3.99,172,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063647,BLE MAE PERO - HWYL MAGI ANN,,SIOP INC,21/07/2023,3.99,159,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063654,AMSER GWELY - HWYL MAGI ANN,,SIOP INC,21/07/2023,3.99,162,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063685,CARIO PRIDD - HWYL MAGI ANN,,SIOP INC,21/07/2023,3.99,168,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,SAIN - SIOP NA-NOG,18/10/2023,34.99,18,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,SIOP CWLWM,18/10/2023,34.99,18,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,SIOP Y SISWRN,18/10/2023,34.99,18,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,SIOP Y PENTAN HOME DELIVERY,18/10/2023,34.99,18,2,69.98,46.66,,33.33,38.45,8.21
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,CANT A MIL,18/10/2023,34.99,18,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,AWEN MENAI,18/10/2023,34.99,18,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,NO1 HIGH STREET,18/10/2023,34.99,18,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,SIOP INC,18/10/2023,34.99,18,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063708,PECYN LL HWYL M ANN-CAM DICW,,STORYVILLE BOOKS,18/10/2023,34.99,18,1,34.99,23.33,,33.33,19.22,4.11
Atebol,9781801063739,ESGID AR GOLL:MAGI ANN CAM DICW,,SIOP INC,18/10/2023,3.99,46,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063760,RHY FAWR RHY FACH:MAGI ANN CAM DICW,,SIOP INC,18/10/2023,3.99,57,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063777,CYNGERDD GWYL DEWI:MAGI ANN CAM DIC,,PALAS PRINT,18/10/2023,3.99,31,-1,-3.99,-2.66,,33.33,-2.19,-0.47
Atebol,9781801063784,WYAU PASG:MAGI ANN CAM DICW,,SAIN - SIOP NA-NOG,18/10/2023,3.99,13,1,3.99,2.66,,33.33,2.19,0.47
Atebol,9781801063784,WYAU PASG:MAGI ANN CAM DICW,,SAIN - SIOP NA-NOG,18/10/2023,3.99,13,4,15.96,10.64,,33.33,8.77,1.87
Atebol,9781801063784,WYAU PASG:MAGI ANN CAM DICW,,ELFAIR,18/10/2023,3.99,13,2,7.98,5.32,,33.33,4.38,0.94
Atebol,9781801063784,WYAU PASG:MAGI ANN CAM DICW,,CANT A MIL,18/10/2023,3.99,13,4,15.96,10.64,,33.33,8.77,1.87
Atebol,9781801063784,WYAU PASG:MAGI ANN CAM DICW,,SIOP INC,18/10/2023,3.99,13,2,7.98,5.32,,33.33,4.38,0.94
